FIPS	State	County	Variable	age_adjusted_premature_mortality
46077	South Dakota	Kingsbury	age_adjusted_premature_mortality	345.8
46079	South Dakota	Lake	age_adjusted_premature_mortality	269.6
46081	South Dakota	Lawrence	age_adjusted_premature_mortality	259.7
46083	South Dakota	Lincoln	age_adjusted_premature_mortality	192.8
46085	South Dakota	Lyman	age_adjusted_premature_mortality	345.7
46087	South Dakota	McCook	age_adjusted_premature_mortality	325.8
46089	South Dakota	McPherson	age_adjusted_premature_mortality	
46091	South Dakota	Marshall	age_adjusted_premature_mortality	297.5
46093	South Dakota	Meade	age_adjusted_premature_mortality	323
46095	South Dakota	Mellette	age_adjusted_premature_mortality	731.5
46097	South Dakota	Miner	age_adjusted_premature_mortality	312.6
46099	South Dakota	Minnehaha	age_adjusted_premature_mortality	312.8
46101	South Dakota	Moody	age_adjusted_premature_mortality	264.8
46103	South Dakota	Pennington	age_adjusted_premature_mortality	305.4
46105	South Dakota	Perkins	age_adjusted_premature_mortality	354.2
46107	South Dakota	Potter	age_adjusted_premature_mortality	268.6
46109	South Dakota	Roberts	age_adjusted_premature_mortality	444.8
46111	South Dakota	Sanborn	age_adjusted_premature_mortality	289
46113	South Dakota	Shannon	age_adjusted_premature_mortality	964.9
46115	South Dakota	Spink	age_adjusted_premature_mortality	301.3
46117	South Dakota	Stanley	age_adjusted_premature_mortality	337.8
46119	South Dakota	Sully	age_adjusted_premature_mortality	
46121	South Dakota	Todd	age_adjusted_premature_mortality	872
46123	South Dakota	Tripp	age_adjusted_premature_mortality	322.6
46125	South Dakota	Turner	age_adjusted_premature_mortality	278.7
46127	South Dakota	Union	age_adjusted_premature_mortality	256.6
46129	South Dakota	Walworth	age_adjusted_premature_mortality	309.7
46135	South Dakota	Yankton	age_adjusted_premature_mortality	287.6
46137	South Dakota	Ziebach	age_adjusted_premature_mortality	518.2
47001	Tennessee	Anderson	age_adjusted_premature_mortality	435.4
47003	Tennessee	Bedford	age_adjusted_premature_mortality	421.1
47005	Tennessee	Benton	age_adjusted_premature_mortality	609.1
47007	Tennessee	Bledsoe	age_adjusted_premature_mortality	423.2
47009	Tennessee	Blount	age_adjusted_premature_mortality	382.2
47011	Tennessee	Bradley	age_adjusted_premature_mortality	400.9
47013	Tennessee	Campbell	age_adjusted_premature_mortality	548.4
47015	Tennessee	Cannon	age_adjusted_premature_mortality	432.5
47017	Tennessee	Carroll	age_adjusted_premature_mortality	529.9
47019	Tennessee	Carter	age_adjusted_premature_mortality	450.6
47021	Tennessee	Cheatham	age_adjusted_premature_mortality	438.5
47023	Tennessee	Chester	age_adjusted_premature_mortality	401.8
47025	Tennessee	Claiborne	age_adjusted_premature_mortality	550.3
47027	Tennessee	Clay	age_adjusted_premature_mortality	506.5
47029	Tennessee	Cocke	age_adjusted_premature_mortality	526.1
47031	Tennessee	Coffee	age_adjusted_premature_mortality	477.3
47033	Tennessee	Crockett	age_adjusted_premature_mortality	483.9
47035	Tennessee	Cumberland	age_adjusted_premature_mortality	411.8
47037	Tennessee	Davidson	age_adjusted_premature_mortality	430.4
47039	Tennessee	Decatur	age_adjusted_premature_mortality	585.9
47041	Tennessee	DeKalb	age_adjusted_premature_mortality	535.1
47043	Tennessee	Dickson	age_adjusted_premature_mortality	449.5
47045	Tennessee	Dyer	age_adjusted_premature_mortality	451.9
47047	Tennessee	Fayette	age_adjusted_premature_mortality	396.4
47049	Tennessee	Fentress	age_adjusted_premature_mortality	609.1
47051	Tennessee	Franklin	age_adjusted_premature_mortality	419.6
47053	Tennessee	Gibson	age_adjusted_premature_mortality	571.7
47055	Tennessee	Giles	age_adjusted_premature_mortality	460.2
47057	Tennessee	Grainger	age_adjusted_premature_mortality	466
47059	Tennessee	Greene	age_adjusted_premature_mortality	480
47061	Tennessee	Grundy	age_adjusted_premature_mortality	662.9
47063	Tennessee	Hamblen	age_adjusted_premature_mortality	488.5
47065	Tennessee	Hamilton	age_adjusted_premature_mortality	398.2
47067	Tennessee	Hancock	age_adjusted_premature_mortality	587.4
47069	Tennessee	Hardeman	age_adjusted_premature_mortality	486.7
47071	Tennessee	Hardin	age_adjusted_premature_mortality	525.2
47073	Tennessee	Hawkins	age_adjusted_premature_mortality	470.7
47075	Tennessee	Haywood	age_adjusted_premature_mortality	472.3
47077	Tennessee	Henderson	age_adjusted_premature_mortality	480.4
47079	Tennessee	Henry	age_adjusted_premature_mortality	527.6
47081	Tennessee	Hickman	age_adjusted_premature_mortality	491.9
47083	Tennessee	Houston	age_adjusted_premature_mortality	478
47085	Tennessee	Humphreys	age_adjusted_premature_mortality	478.2
47087	Tennessee	Jackson	age_adjusted_premature_mortality	536.4
47089	Tennessee	Jefferson	age_adjusted_premature_mortality	446.7
47091	Tennessee	Johnson	age_adjusted_premature_mortality	458.8
47093	Tennessee	Knox	age_adjusted_premature_mortality	406
47095	Tennessee	Lake	age_adjusted_premature_mortality	620.4
47097	Tennessee	Lauderdale	age_adjusted_premature_mortality	492.2
47099	Tennessee	Lawrence	age_adjusted_premature_mortality	458
47101	Tennessee	Lewis	age_adjusted_premature_mortality	443
47103	Tennessee	Lincoln	age_adjusted_premature_mortality	456.2
47105	Tennessee	Loudon	age_adjusted_premature_mortality	360.5
47107	Tennessee	McMinn	age_adjusted_premature_mortality	487.3
47109	Tennessee	McNairy	age_adjusted_premature_mortality	537.2
47111	Tennessee	Macon	age_adjusted_premature_mortality	604
47113	Tennessee	Madison	age_adjusted_premature_mortality	401.9
47115	Tennessee	Marion	age_adjusted_premature_mortality	488.8
47117	Tennessee	Marshall	age_adjusted_premature_mortality	435.9
47119	Tennessee	Maury	age_adjusted_premature_mortality	445.5
47121	Tennessee	Meigs	age_adjusted_premature_mortality	594
47123	Tennessee	Monroe	age_adjusted_premature_mortality	460.7
47125	Tennessee	Montgomery	age_adjusted_premature_mortality	404.2
47127	Tennessee	Moore	age_adjusted_premature_mortality	361.3
47129	Tennessee	Morgan	age_adjusted_premature_mortality	493.1
47131	Tennessee	Obion	age_adjusted_premature_mortality	486.1
47133	Tennessee	Overton	age_adjusted_premature_mortality	525.6
47135	Tennessee	Perry	age_adjusted_premature_mortality	451.2
47137	Tennessee	Pickett	age_adjusted_premature_mortality	387.3
47139	Tennessee	Polk	age_adjusted_premature_mortality	466.6
47141	Tennessee	Putnam	age_adjusted_premature_mortality	418.5
47143	Tennessee	Rhea	age_adjusted_premature_mortality	503.3
47145	Tennessee	Roane	age_adjusted_premature_mortality	476.7
47147	Tennessee	Robertson	age_adjusted_premature_mortality	424.1
47149	Tennessee	Rutherford	age_adjusted_premature_mortality	365.3
47151	Tennessee	Scott	age_adjusted_premature_mortality	539.7
47153	Tennessee	Sequatchie	age_adjusted_premature_mortality	462.3
47155	Tennessee	Sevier	age_adjusted_premature_mortality	414.8
47157	Tennessee	Shelby	age_adjusted_premature_mortality	462.6
47159	Tennessee	Smith	age_adjusted_premature_mortality	447.2
47161	Tennessee	Stewart	age_adjusted_premature_mortality	524.6
47163	Tennessee	Sullivan	age_adjusted_premature_mortality	421.2
47165	Tennessee	Sumner	age_adjusted_premature_mortality	365.7
47167	Tennessee	Tipton	age_adjusted_premature_mortality	457.6
47169	Tennessee	Trousdale	age_adjusted_premature_mortality	481.7
47171	Tennessee	Unicoi	age_adjusted_premature_mortality	469.2
47173	Tennessee	Union	age_adjusted_premature_mortality	487.2
47175	Tennessee	Van Buren	age_adjusted_premature_mortality	423.2
47177	Tennessee	Warren	age_adjusted_premature_mortality	490.6
47179	Tennessee	Washington	age_adjusted_premature_mortality	401.1
47181	Tennessee	Wayne	age_adjusted_premature_mortality	492.8
47183	Tennessee	Weakley	age_adjusted_premature_mortality	438.3
47185	Tennessee	White	age_adjusted_premature_mortality	498.9
47187	Tennessee	Williamson	age_adjusted_premature_mortality	213.7
47189	Tennessee	Wilson	age_adjusted_premature_mortality	353
48001	Texas	Anderson	age_adjusted_premature_mortality	523.1
48003	Texas	Andrews	age_adjusted_premature_mortality	396.2
48005	Texas	Angelina	age_adjusted_premature_mortality	459.5
48007	Texas	Aransas	age_adjusted_premature_mortality	526.8
48009	Texas	Archer	age_adjusted_premature_mortality	326.6
48011	Texas	Armstrong	age_adjusted_premature_mortality	346.3
48013	Texas	Atascosa	age_adjusted_premature_mortality	400
48015	Texas	Austin	age_adjusted_premature_mortality	356
48017	Texas	Bailey	age_adjusted_premature_mortality	322.6
48019	Texas	Bandera	age_adjusted_premature_mortality	299.2
48021	Texas	Bastrop	age_adjusted_premature_mortality	359.1
48023	Texas	Baylor	age_adjusted_premature_mortality	487.9
48025	Texas	Bee	age_adjusted_premature_mortality	392.4
48027	Texas	Bell	age_adjusted_premature_mortality	378.4
48029	Texas	Bexar	age_adjusted_premature_mortality	345.3
48031	Texas	Blanco	age_adjusted_premature_mortality	322
48033	Texas	Borden	age_adjusted_premature_mortality	
48035	Texas	Bosque	age_adjusted_premature_mortality	385.7
48037	Texas	Bowie	age_adjusted_premature_mortality	458.7
48039	Texas	Brazoria	age_adjusted_premature_mortality	344.8
48041	Texas	Brazos	age_adjusted_premature_mortality	308.2
48043	Texas	Brewster	age_adjusted_premature_mortality	263.3
48045	Texas	Briscoe	age_adjusted_premature_mortality	435.7
48047	Texas	Brooks	age_adjusted_premature_mortality	500.9
48049	Texas	Brown	age_adjusted_premature_mortality	487.7
48051	Texas	Burleson	age_adjusted_premature_mortality	412.3
48053	Texas	Burnet	age_adjusted_premature_mortality	350.2
48055	Texas	Caldwell	age_adjusted_premature_mortality	327.1
48057	Texas	Calhoun	age_adjusted_premature_mortality	386.2
48059	Texas	Callahan	age_adjusted_premature_mortality	499.6
48061	Texas	Cameron	age_adjusted_premature_mortality	301.4
48063	Texas	Camp	age_adjusted_premature_mortality	505.7
48065	Texas	Carson	age_adjusted_premature_mortality	324.7
48067	Texas	Cass	age_adjusted_premature_mortality	501.3
48069	Texas	Castro	age_adjusted_premature_mortality	336.3
48071	Texas	Chambers	age_adjusted_premature_mortality	393.9
48073	Texas	Cherokee	age_adjusted_premature_mortality	445.2
48075	Texas	Childress	age_adjusted_premature_mortality	402.5
48077	Texas	Clay	age_adjusted_premature_mortality	392.6
48079	Texas	Cochran	age_adjusted_premature_mortality	546.7
48081	Texas	Coke	age_adjusted_premature_mortality	459.5
48083	Texas	Coleman	age_adjusted_premature_mortality	495
48085	Texas	Collin	age_adjusted_premature_mortality	218.3
48087	Texas	Collingsworth	age_adjusted_premature_mortality	446.7
48089	Texas	Colorado	age_adjusted_premature_mortality	347.6
48091	Texas	Comal	age_adjusted_premature_mortality	289.7
48093	Texas	Comanche	age_adjusted_premature_mortality	430.4
48095	Texas	Concho	age_adjusted_premature_mortality	366.3
48097	Texas	Cooke	age_adjusted_premature_mortality	417.2
48099	Texas	Coryell	age_adjusted_premature_mortality	350.7
48101	Texas	Cottle	age_adjusted_premature_mortality	363
48103	Texas	Crane	age_adjusted_premature_mortality	375.7
48105	Texas	Crockett	age_adjusted_premature_mortality	378.7
48107	Texas	Crosby	age_adjusted_premature_mortality	399.9
48109	Texas	Culberson	age_adjusted_premature_mortality	383.1
48111	Texas	Dallam	age_adjusted_premature_mortality	428.9
48113	Texas	Dallas	age_adjusted_premature_mortality	360.6
48115	Texas	Dawson	age_adjusted_premature_mortality	431.2
48117	Texas	Deaf Smith	age_adjusted_premature_mortality	413.9
48119	Texas	Delta	age_adjusted_premature_mortality	436.4
48121	Texas	Denton	age_adjusted_premature_mortality	259.4
48123	Texas	DeWitt	age_adjusted_premature_mortality	386.8
48125	Texas	Dickens	age_adjusted_premature_mortality	259.8
48127	Texas	Dimmit	age_adjusted_premature_mortality	361
48129	Texas	Donley	age_adjusted_premature_mortality	480.6
48131	Texas	Duval	age_adjusted_premature_mortality	417.6
48133	Texas	Eastland	age_adjusted_premature_mortality	491.1
48135	Texas	Ector	age_adjusted_premature_mortality	479.4
48137	Texas	Edwards	age_adjusted_premature_mortality	288.8
48139	Texas	Ellis	age_adjusted_premature_mortality	341.8
48141	Texas	El Paso	age_adjusted_premature_mortality	304.8
48143	Texas	Erath	age_adjusted_premature_mortality	311.3
48145	Texas	Falls	age_adjusted_premature_mortality	425.6
48147	Texas	Fannin	age_adjusted_premature_mortality	436.6
48149	Texas	Fayette	age_adjusted_premature_mortality	354.3
48151	Texas	Fisher	age_adjusted_premature_mortality	454.7
48153	Texas	Floyd	age_adjusted_premature_mortality	438.1
48155	Texas	Foard	age_adjusted_premature_mortality	396.1
48157	Texas	Fort Bend	age_adjusted_premature_mortality	240.2
48159	Texas	Franklin	age_adjusted_premature_mortality	398
48161	Texas	Freestone	age_adjusted_premature_mortality	387.2
48163	Texas	Frio	age_adjusted_premature_mortality	377.6
48165	Texas	Gaines	age_adjusted_premature_mortality	412.8
48167	Texas	Galveston	age_adjusted_premature_mortality	400.3
48169	Texas	Garza	age_adjusted_premature_mortality	401.4
48171	Texas	Gillespie	age_adjusted_premature_mortality	267.5
48173	Texas	Glasscock	age_adjusted_premature_mortality	
48175	Texas	Goliad	age_adjusted_premature_mortality	238.3
48177	Texas	Gonzales	age_adjusted_premature_mortality	408.4
48179	Texas	Gray	age_adjusted_premature_mortality	540.2
48181	Texas	Grayson	age_adjusted_premature_mortality	440.5
48183	Texas	Gregg	age_adjusted_premature_mortality	471.5
48185	Texas	Grimes	age_adjusted_premature_mortality	433.2
48187	Texas	Guadalupe	age_adjusted_premature_mortality	309.1
48189	Texas	Hale	age_adjusted_premature_mortality	417.7
48191	Texas	Hall	age_adjusted_premature_mortality	387.6
48193	Texas	Hamilton	age_adjusted_premature_mortality	391.9
48195	Texas	Hansford	age_adjusted_premature_mortality	383.9
48197	Texas	Hardeman	age_adjusted_premature_mortality	244
48199	Texas	Hardin	age_adjusted_premature_mortality	412.9
48201	Texas	Harris	age_adjusted_premature_mortality	350.8
48203	Texas	Harrison	age_adjusted_premature_mortality	439.4
48205	Texas	Hartley	age_adjusted_premature_mortality	175.3
48207	Texas	Haskell	age_adjusted_premature_mortality	442.7
48209	Texas	Hays	age_adjusted_premature_mortality	277.5
48211	Texas	Hemphill	age_adjusted_premature_mortality	277.2
48213	Texas	Henderson	age_adjusted_premature_mortality	484.1
48215	Texas	Hidalgo	age_adjusted_premature_mortality	283.9
48217	Texas	Hill	age_adjusted_premature_mortality	438.1
48219	Texas	Hockley	age_adjusted_premature_mortality	389
48221	Texas	Hood	age_adjusted_premature_mortality	330.9
48223	Texas	Hopkins	age_adjusted_premature_mortality	446.8
48225	Texas	Houston	age_adjusted_premature_mortality	465.6
48227	Texas	Howard	age_adjusted_premature_mortality	466.6
48229	Texas	Hudspeth	age_adjusted_premature_mortality	311.3
48231	Texas	Hunt	age_adjusted_premature_mortality	459.5
48233	Texas	Hutchinson	age_adjusted_premature_mortality	518.5
48235	Texas	Irion	age_adjusted_premature_mortality	345.9
48237	Texas	Jack	age_adjusted_premature_mortality	423.2
48239	Texas	Jackson	age_adjusted_premature_mortality	437.8
48241	Texas	Jasper	age_adjusted_premature_mortality	473.7
48243	Texas	Jeff Davis	age_adjusted_premature_mortality	240.1
48245	Texas	Jefferson	age_adjusted_premature_mortality	468.6
48247	Texas	Jim Hogg	age_adjusted_premature_mortality	403.1
48249	Texas	Jim Wells	age_adjusted_premature_mortality	436.8
48251	Texas	Johnson	age_adjusted_premature_mortality	402.5
48253	Texas	Jones	age_adjusted_premature_mortality	447.1
48255	Texas	Karnes	age_adjusted_premature_mortality	406.5
48257	Texas	Kaufman	age_adjusted_premature_mortality	403.8
48259	Texas	Kendall	age_adjusted_premature_mortality	253.8
48261	Texas	Kenedy	age_adjusted_premature_mortality	
48263	Texas	Kent	age_adjusted_premature_mortality	
48265	Texas	Kerr	age_adjusted_premature_mortality	370.5
48267	Texas	Kimble	age_adjusted_premature_mortality	480.2
48269	Texas	King	age_adjusted_premature_mortality	
48271	Texas	Kinney	age_adjusted_premature_mortality	336.9
48273	Texas	Kleberg	age_adjusted_premature_mortality	365.8
48275	Texas	Knox	age_adjusted_premature_mortality	321
48277	Texas	Lamar	age_adjusted_premature_mortality	474.9
48279	Texas	Lamb	age_adjusted_premature_mortality	442.4
48281	Texas	Lampasas	age_adjusted_premature_mortality	381.9
48283	Texas	La Salle	age_adjusted_premature_mortality	346.1
48285	Texas	Lavaca	age_adjusted_premature_mortality	309.1
48287	Texas	Lee	age_adjusted_premature_mortality	323.3
48289	Texas	Leon	age_adjusted_premature_mortality	458.8
48291	Texas	Liberty	age_adjusted_premature_mortality	508.6
48293	Texas	Limestone	age_adjusted_premature_mortality	517.9
48295	Texas	Lipscomb	age_adjusted_premature_mortality	395.9
48297	Texas	Live Oak	age_adjusted_premature_mortality	362.8
48299	Texas	Llano	age_adjusted_premature_mortality	390.8
48301	Texas	Loving	age_adjusted_premature_mortality	
48303	Texas	Lubbock	age_adjusted_premature_mortality	420.3
48305	Texas	Lynn	age_adjusted_premature_mortality	425.5
48307	Texas	McCulloch	age_adjusted_premature_mortality	443.9
48309	Texas	McLennan	age_adjusted_premature_mortality	399.7
48311	Texas	McMullen	age_adjusted_premature_mortality	
48313	Texas	Madison	age_adjusted_premature_mortality	382.3
48315	Texas	Marion	age_adjusted_premature_mortality	513.2
48317	Texas	Martin	age_adjusted_premature_mortality	481.1
48319	Texas	Mason	age_adjusted_premature_mortality	317.1
48321	Texas	Matagorda	age_adjusted_premature_mortality	380
48323	Texas	Maverick	age_adjusted_premature_mortality	295.4
48325	Texas	Medina	age_adjusted_premature_mortality	365
48327	Texas	Menard	age_adjusted_premature_mortality	493.9
48329	Texas	Midland	age_adjusted_premature_mortality	359.2
48331	Texas	Milam	age_adjusted_premature_mortality	410.3
48333	Texas	Mills	age_adjusted_premature_mortality	364
48335	Texas	Mitchell	age_adjusted_premature_mortality	464.1
48337	Texas	Montague	age_adjusted_premature_mortality	530.9
48339	Texas	Montgomery	age_adjusted_premature_mortality	327.2
48341	Texas	Moore	age_adjusted_premature_mortality	361.1
48343	Texas	Morris	age_adjusted_premature_mortality	482.3
48345	Texas	Motley	age_adjusted_premature_mortality	400.5
48347	Texas	Nacogdoches	age_adjusted_premature_mortality	437
48349	Texas	Navarro	age_adjusted_premature_mortality	431.3
48351	Texas	Newton	age_adjusted_premature_mortality	553.6
48353	Texas	Nolan	age_adjusted_premature_mortality	491.6
48355	Texas	Nueces	age_adjusted_premature_mortality	379
48357	Texas	Ochiltree	age_adjusted_premature_mortality	375.8
48359	Texas	Oldham	age_adjusted_premature_mortality	
48361	Texas	Orange	age_adjusted_premature_mortality	517.4
48363	Texas	Palo Pinto	age_adjusted_premature_mortality	464.1
48365	Texas	Panola	age_adjusted_premature_mortality	418.3
48367	Texas	Parker	age_adjusted_premature_mortality	361.5
48369	Texas	Parmer	age_adjusted_premature_mortality	297.7
48371	Texas	Pecos	age_adjusted_premature_mortality	327.5
48373	Texas	Polk	age_adjusted_premature_mortality	578.1
48375	Texas	Potter	age_adjusted_premature_mortality	492.6
48377	Texas	Presidio	age_adjusted_premature_mortality	183.8
48379	Texas	Rains	age_adjusted_premature_mortality	385.5
48381	Texas	Randall	age_adjusted_premature_mortality	328.6
48383	Texas	Reagan	age_adjusted_premature_mortality	448.9
48385	Texas	Real	age_adjusted_premature_mortality	398.8
48387	Texas	Red River	age_adjusted_premature_mortality	572.2
48389	Texas	Reeves	age_adjusted_premature_mortality	423.3
48391	Texas	Refugio	age_adjusted_premature_mortality	455
48393	Texas	Roberts	age_adjusted_premature_mortality	
48395	Texas	Robertson	age_adjusted_premature_mortality	488.1
48397	Texas	Rockwall	age_adjusted_premature_mortality	246.2
48399	Texas	Runnels	age_adjusted_premature_mortality	458
48401	Texas	Rusk	age_adjusted_premature_mortality	439.9
48403	Texas	Sabine	age_adjusted_premature_mortality	500.1
48405	Texas	San Augustine	age_adjusted_premature_mortality	666.3
48407	Texas	San Jacinto	age_adjusted_premature_mortality	487
48409	Texas	San Patricio	age_adjusted_premature_mortality	398
48411	Texas	San Saba	age_adjusted_premature_mortality	385.7
48413	Texas	Schleicher	age_adjusted_premature_mortality	256.4
48415	Texas	Scurry	age_adjusted_premature_mortality	435.9
48417	Texas	Shackelford	age_adjusted_premature_mortality	329.8
48419	Texas	Shelby	age_adjusted_premature_mortality	562.8
48421	Texas	Sherman	age_adjusted_premature_mortality	312.1
48423	Texas	Smith	age_adjusted_premature_mortality	374.3
48425	Texas	Somervell	age_adjusted_premature_mortality	416.5
48427	Texas	Starr	age_adjusted_premature_mortality	338.9
48429	Texas	Stephens	age_adjusted_premature_mortality	490.5
48431	Texas	Sterling	age_adjusted_premature_mortality	656.6
48433	Texas	Stonewall	age_adjusted_premature_mortality	372.4
48435	Texas	Sutton	age_adjusted_premature_mortality	288.9
48437	Texas	Swisher	age_adjusted_premature_mortality	328.8
48439	Texas	Tarrant	age_adjusted_premature_mortality	348.6
48441	Texas	Taylor	age_adjusted_premature_mortality	441.1
48443	Texas	Terrell	age_adjusted_premature_mortality	
48445	Texas	Terry	age_adjusted_premature_mortality	419
48447	Texas	Throckmorton	age_adjusted_premature_mortality	430.8
48449	Texas	Titus	age_adjusted_premature_mortality	388.9
48451	Texas	Tom Green	age_adjusted_premature_mortality	404.7
48453	Texas	Travis	age_adjusted_premature_mortality	276.2
48455	Texas	Trinity	age_adjusted_premature_mortality	503.5
48457	Texas	Tyler	age_adjusted_premature_mortality	445
48459	Texas	Upshur	age_adjusted_premature_mortality	459.2
48461	Texas	Upton	age_adjusted_premature_mortality	390.7
48463	Texas	Uvalde	age_adjusted_premature_mortality	343.4
48465	Texas	Val Verde	age_adjusted_premature_mortality	326.1
48467	Texas	Van Zandt	age_adjusted_premature_mortality	466.5
48469	Texas	Victoria	age_adjusted_premature_mortality	370.6
48471	Texas	Walker	age_adjusted_premature_mortality	398.2
48473	Texas	Waller	age_adjusted_premature_mortality	372.2
48475	Texas	Ward	age_adjusted_premature_mortality	477.9
48477	Texas	Washington	age_adjusted_premature_mortality	322.1
48479	Texas	Webb	age_adjusted_premature_mortality	313
48481	Texas	Wharton	age_adjusted_premature_mortality	397.8
48483	Texas	Wheeler	age_adjusted_premature_mortality	390.4
48485	Texas	Wichita	age_adjusted_premature_mortality	478.6
48487	Texas	Wilbarger	age_adjusted_premature_mortality	434.5
48489	Texas	Willacy	age_adjusted_premature_mortality	311.4
48491	Texas	Williamson	age_adjusted_premature_mortality	232.4
48493	Texas	Wilson	age_adjusted_premature_mortality	343.1
48495	Texas	Winkler	age_adjusted_premature_mortality	467
48497	Texas	Wise	age_adjusted_premature_mortality	379.1
48499	Texas	Wood	age_adjusted_premature_mortality	448.8
48501	Texas	Yoakum	age_adjusted_premature_mortality	381.2
48503	Texas	Young	age_adjusted_premature_mortality	515
48505	Texas	Zapata	age_adjusted_premature_mortality	329.6
48507	Texas	Zavala	age_adjusted_premature_mortality	380.2
49001	Utah	Beaver	age_adjusted_premature_mortality	392.9
49003	Utah	Box Elder	age_adjusted_premature_mortality	281.3
49005	Utah	Cache	age_adjusted_premature_mortality	206.3
49007	Utah	Carbon	age_adjusted_premature_mortality	423.5
49009	Utah	Daggett	age_adjusted_premature_mortality	
49011	Utah	Davis	age_adjusted_premature_mortality	251.9
49013	Utah	Duchesne	age_adjusted_premature_mortality	410.3
49015	Utah	Emery	age_adjusted_premature_mortality	358.8
49017	Utah	Garfield	age_adjusted_premature_mortality	235
49019	Utah	Grand	age_adjusted_premature_mortality	406.7
49021	Utah	Iron	age_adjusted_premature_mortality	320.9
49023	Utah	Juab	age_adjusted_premature_mortality	434.5
49025	Utah	Kane	age_adjusted_premature_mortality	293.6
49027	Utah	Millard	age_adjusted_premature_mortality	284.4
49029	Utah	Morgan	age_adjusted_premature_mortality	210.5
49031	Utah	Piute	age_adjusted_premature_mortality	445.8
49033	Utah	Rich	age_adjusted_premature_mortality	
49035	Utah	Salt Lake	age_adjusted_premature_mortality	301.5
49037	Utah	San Juan	age_adjusted_premature_mortality	314.5
49039	Utah	Sanpete	age_adjusted_premature_mortality	314.3
49041	Utah	Sevier	age_adjusted_premature_mortality	382.2
49043	Utah	Summit	age_adjusted_premature_mortality	190
49045	Utah	Tooele	age_adjusted_premature_mortality	347.6
49047	Utah	Uintah	age_adjusted_premature_mortality	396.2
49049	Utah	Utah	age_adjusted_premature_mortality	247.8
49051	Utah	Wasatch	age_adjusted_premature_mortality	227.2
49053	Utah	Washington	age_adjusted_premature_mortality	270.3
49055	Utah	Wayne	age_adjusted_premature_mortality	277.9
49057	Utah	Weber	age_adjusted_premature_mortality	328.1
50001	Vermont	Addison	age_adjusted_premature_mortality	256.5
50003	Vermont	Bennington	age_adjusted_premature_mortality	331.4
50005	Vermont	Caledonia	age_adjusted_premature_mortality	295.4
50007	Vermont	Chittenden	age_adjusted_premature_mortality	239.8
50009	Vermont	Essex	age_adjusted_premature_mortality	379.6
50011	Vermont	Franklin	age_adjusted_premature_mortality	294.8
50013	Vermont	Grand Isle	age_adjusted_premature_mortality	311.5
50015	Vermont	Lamoille	age_adjusted_premature_mortality	301
50017	Vermont	Orange	age_adjusted_premature_mortality	284.8
50019	Vermont	Orleans	age_adjusted_premature_mortality	343.4
50021	Vermont	Rutland	age_adjusted_premature_mortality	303.4
50023	Vermont	Washington	age_adjusted_premature_mortality	281.8
50025	Vermont	Windham	age_adjusted_premature_mortality	320.8
50027	Vermont	Windsor	age_adjusted_premature_mortality	276.9
51001	Virginia	Accomack	age_adjusted_premature_mortality	446.9
51003	Virginia	Albemarle	age_adjusted_premature_mortality	234.6
51005	Virginia	Alleghany	age_adjusted_premature_mortality	459.9
51007	Virginia	Amelia	age_adjusted_premature_mortality	340.9
51009	Virginia	Amherst	age_adjusted_premature_mortality	426
51011	Virginia	Appomattox	age_adjusted_premature_mortality	405.7
51013	Virginia	Arlington	age_adjusted_premature_mortality	213.2
51015	Virginia	Augusta	age_adjusted_premature_mortality	313
51017	Virginia	Bath	age_adjusted_premature_mortality	331.4
51019	Virginia	Bedford	age_adjusted_premature_mortality	333.7
51021	Virginia	Bland	age_adjusted_premature_mortality	407.8
51023	Virginia	Botetourt	age_adjusted_premature_mortality	293.8
51025	Virginia	Brunswick	age_adjusted_premature_mortality	456.3
51027	Virginia	Buchanan	age_adjusted_premature_mortality	576.7
51029	Virginia	Buckingham	age_adjusted_premature_mortality	372.5
51031	Virginia	Campbell	age_adjusted_premature_mortality	362.2
51033	Virginia	Caroline	age_adjusted_premature_mortality	389.3
51035	Virginia	Carroll	age_adjusted_premature_mortality	395.2
51036	Virginia	Charles City	age_adjusted_premature_mortality	479.4
51037	Virginia	Charlotte	age_adjusted_premature_mortality	449.7
51041	Virginia	Chesterfield	age_adjusted_premature_mortality	283.8
51043	Virginia	Clarke	age_adjusted_premature_mortality	306.7
51045	Virginia	Craig	age_adjusted_premature_mortality	386.8
51047	Virginia	Culpeper	age_adjusted_premature_mortality	341.5
51049	Virginia	Cumberland	age_adjusted_premature_mortality	382.8
51051	Virginia	Dickenson	age_adjusted_premature_mortality	544.1
51053	Virginia	Dinwiddie	age_adjusted_premature_mortality	423.7
51057	Virginia	Essex	age_adjusted_premature_mortality	401.5
51059	Virginia	Fairfax	age_adjusted_premature_mortality	182.1
51061	Virginia	Fauquier	age_adjusted_premature_mortality	332.3
51063	Virginia	Floyd	age_adjusted_premature_mortality	324.4
51065	Virginia	Fluvanna	age_adjusted_premature_mortality	270
51067	Virginia	Franklin	age_adjusted_premature_mortality	357.9
51069	Virginia	Frederick	age_adjusted_premature_mortality	306.6
51071	Virginia	Giles	age_adjusted_premature_mortality	427.2
51073	Virginia	Gloucester	age_adjusted_premature_mortality	388.3
51075	Virginia	Goochland	age_adjusted_premature_mortality	269
51077	Virginia	Grayson	age_adjusted_premature_mortality	407.5
51079	Virginia	Greene	age_adjusted_premature_mortality	294.3
