FIPS	State	County	Variable	infant_mortality_rate
21193	Kentucky	Perry	infant_mortality_rate	836.1
21195	Kentucky	Pike	infant_mortality_rate	859.1
21197	Kentucky	Powell	infant_mortality_rate	
21199	Kentucky	Pulaski	infant_mortality_rate	722.7
21201	Kentucky	Robertson	infant_mortality_rate	
21203	Kentucky	Rockcastle	infant_mortality_rate	
21205	Kentucky	Rowan	infant_mortality_rate	
21207	Kentucky	Russell	infant_mortality_rate	
21209	Kentucky	Scott	infant_mortality_rate	348.7
21211	Kentucky	Shelby	infant_mortality_rate	567.8
21213	Kentucky	Simpson	infant_mortality_rate	
21215	Kentucky	Spencer	infant_mortality_rate	
21217	Kentucky	Taylor	infant_mortality_rate	673.2
21219	Kentucky	Todd	infant_mortality_rate	
21221	Kentucky	Trigg	infant_mortality_rate	
21223	Kentucky	Trimble	infant_mortality_rate	
21225	Kentucky	Union	infant_mortality_rate	
21227	Kentucky	Warren	infant_mortality_rate	670.1
21229	Kentucky	Washington	infant_mortality_rate	
21231	Kentucky	Wayne	infant_mortality_rate	
21233	Kentucky	Webster	infant_mortality_rate	
21235	Kentucky	Whitley	infant_mortality_rate	1054.9
21237	Kentucky	Wolfe	infant_mortality_rate	
21239	Kentucky	Woodford	infant_mortality_rate	
22001	Louisiana	Acadia	infant_mortality_rate	1062.7
22003	Louisiana	Allen	infant_mortality_rate	
22005	Louisiana	Ascension	infant_mortality_rate	894.9
22007	Louisiana	Assumption	infant_mortality_rate	974.9
22009	Louisiana	Avoyelles	infant_mortality_rate	870.5
22011	Louisiana	Beauregard	infant_mortality_rate	663.8
22013	Louisiana	Bienville	infant_mortality_rate	1643.8
22015	Louisiana	Bossier	infant_mortality_rate	714.3
22017	Louisiana	Caddo	infant_mortality_rate	1495.2
22019	Louisiana	Calcasieu	infant_mortality_rate	1010.2
22021	Louisiana	Caldwell	infant_mortality_rate	
22023	Louisiana	Cameron	infant_mortality_rate	
22025	Louisiana	Catahoula	infant_mortality_rate	
22027	Louisiana	Claiborne	infant_mortality_rate	1277
22029	Louisiana	Concordia	infant_mortality_rate	1314.8
22031	Louisiana	De Soto	infant_mortality_rate	1039
22033	Louisiana	East Baton Rouge	infant_mortality_rate	1182.1
22035	Louisiana	East Carroll	infant_mortality_rate	3041.8
22037	Louisiana	East Feliciana	infant_mortality_rate	905
22039	Louisiana	Evangeline	infant_mortality_rate	952.7
22041	Louisiana	Franklin	infant_mortality_rate	887.6
22043	Louisiana	Grant	infant_mortality_rate	770.8
22045	Louisiana	Iberia	infant_mortality_rate	857.4
22047	Louisiana	Iberville	infant_mortality_rate	947.2
22049	Louisiana	Jackson	infant_mortality_rate	
22051	Louisiana	Jefferson	infant_mortality_rate	792.1
22053	Louisiana	Jefferson Davis	infant_mortality_rate	1055.7
22055	Louisiana	Lafayette	infant_mortality_rate	832.6
22057	Louisiana	Lafourche	infant_mortality_rate	659.5
22059	Louisiana	La Salle	infant_mortality_rate	
22061	Louisiana	Lincoln	infant_mortality_rate	892.5
22063	Louisiana	Livingston	infant_mortality_rate	503.9
22065	Louisiana	Madison	infant_mortality_rate	1283.7
22067	Louisiana	Morehouse	infant_mortality_rate	602.7
22069	Louisiana	Natchitoches	infant_mortality_rate	851.2
22071	Louisiana	Orleans	infant_mortality_rate	947.9
22073	Louisiana	Ouachita	infant_mortality_rate	1260.7
22075	Louisiana	Plaquemines	infant_mortality_rate	618.4
22077	Louisiana	Pointe Coupee	infant_mortality_rate	1187.3
22079	Louisiana	Rapides	infant_mortality_rate	867.6
22081	Louisiana	Red River	infant_mortality_rate	
22083	Louisiana	Richland	infant_mortality_rate	1054.1
22085	Louisiana	Sabine	infant_mortality_rate	616.5
22087	Louisiana	St. Bernard	infant_mortality_rate	504.8
22089	Louisiana	St. Charles	infant_mortality_rate	728.1
22091	Louisiana	St. Helena	infant_mortality_rate	
22093	Louisiana	St. James	infant_mortality_rate	694.4
22095	Louisiana	St. John the Baptist	infant_mortality_rate	1081.1
22097	Louisiana	St. Landry	infant_mortality_rate	857.1
22099	Louisiana	St. Martin	infant_mortality_rate	1069.1
22101	Louisiana	St. Mary	infant_mortality_rate	630.8
22103	Louisiana	St. Tammany	infant_mortality_rate	661.9
22105	Louisiana	Tangipahoa	infant_mortality_rate	1032.7
22107	Louisiana	Tensas	infant_mortality_rate	
22109	Louisiana	Terrebonne	infant_mortality_rate	853.9
22111	Louisiana	Union	infant_mortality_rate	734.3
22113	Louisiana	Vermilion	infant_mortality_rate	648
22115	Louisiana	Vernon	infant_mortality_rate	686
22117	Louisiana	Washington	infant_mortality_rate	970
22119	Louisiana	Webster	infant_mortality_rate	1114.3
22121	Louisiana	West Baton Rouge	infant_mortality_rate	1324.9
22123	Louisiana	West Carroll	infant_mortality_rate	
22125	Louisiana	West Feliciana	infant_mortality_rate	
22127	Louisiana	Winn	infant_mortality_rate	
23001	Maine	Androscoggin	infant_mortality_rate	741.1
23003	Maine	Aroostook	infant_mortality_rate	697.1
23005	Maine	Cumberland	infant_mortality_rate	618.9
23007	Maine	Franklin	infant_mortality_rate	
23009	Maine	Hancock	infant_mortality_rate	
23011	Maine	Kennebec	infant_mortality_rate	464.7
23013	Maine	Knox	infant_mortality_rate	686
23015	Maine	Lincoln	infant_mortality_rate	
23017	Maine	Oxford	infant_mortality_rate	483.6
23019	Maine	Penobscot	infant_mortality_rate	603.5
23021	Maine	Piscataquis	infant_mortality_rate	
23023	Maine	Sagadahoc	infant_mortality_rate	
23025	Maine	Somerset	infant_mortality_rate	729.4
23027	Maine	Waldo	infant_mortality_rate	612.9
23029	Maine	Washington	infant_mortality_rate	
23031	Maine	York	infant_mortality_rate	553.3
24001	Maryland	Allegany	infant_mortality_rate	658.8
24003	Maryland	Anne Arundel	infant_mortality_rate	733
24005	Maryland	Baltimore	infant_mortality_rate	709.7
24009	Maryland	Calvert	infant_mortality_rate	565.9
24011	Maryland	Caroline	infant_mortality_rate	809.4
24013	Maryland	Carroll	infant_mortality_rate	486.4
24015	Maryland	Cecil	infant_mortality_rate	487.8
24017	Maryland	Charles	infant_mortality_rate	801.6
24019	Maryland	Dorchester	infant_mortality_rate	1729.8
24021	Maryland	Frederick	infant_mortality_rate	440.9
24023	Maryland	Garrett	infant_mortality_rate	
24025	Maryland	Harford	infant_mortality_rate	564.1
24027	Maryland	Howard	infant_mortality_rate	517.3
24029	Maryland	Kent	infant_mortality_rate	
24031	Maryland	Montgomery	infant_mortality_rate	563.8
24033	Maryland	Prince George's	infant_mortality_rate	1018.1
24035	Maryland	Queen Anne's	infant_mortality_rate	510.6
24037	Maryland	St. Mary's	infant_mortality_rate	714.8
24039	Maryland	Somerset	infant_mortality_rate	807.6
24041	Maryland	Talbot	infant_mortality_rate	
24043	Maryland	Washington	infant_mortality_rate	669.6
24045	Maryland	Wicomico	infant_mortality_rate	832.1
24047	Maryland	Worcester	infant_mortality_rate	687.3
24510	Maryland	Baltimore City	infant_mortality_rate	1354.8
25001	Massachusetts	Barnstable	infant_mortality_rate	432.3
25003	Massachusetts	Berkshire	infant_mortality_rate	367.1
25005	Massachusetts	Bristol	infant_mortality_rate	584.6
25007	Massachusetts	Dukes	infant_mortality_rate	
25009	Massachusetts	Essex	infant_mortality_rate	451.2
25011	Massachusetts	Franklin	infant_mortality_rate	489.1
25013	Massachusetts	Hampden	infant_mortality_rate	657.5
25015	Massachusetts	Hampshire	infant_mortality_rate	425.2
25017	Massachusetts	Middlesex	infant_mortality_rate	426.8
25019	Massachusetts	Nantucket	infant_mortality_rate	
25021	Massachusetts	Norfolk	infant_mortality_rate	354.4
25023	Massachusetts	Plymouth	infant_mortality_rate	537.1
25025	Massachusetts	Suffolk	infant_mortality_rate	634.2
25027	Massachusetts	Worcester	infant_mortality_rate	560.4
26001	Michigan	Alcona	infant_mortality_rate	
26003	Michigan	Alger	infant_mortality_rate	
26005	Michigan	Allegan	infant_mortality_rate	559.9
26007	Michigan	Alpena	infant_mortality_rate	740.2
26009	Michigan	Antrim	infant_mortality_rate	882.8
26011	Michigan	Arenac	infant_mortality_rate	
26013	Michigan	Baraga	infant_mortality_rate	
26015	Michigan	Barry	infant_mortality_rate	887
26017	Michigan	Bay	infant_mortality_rate	789.6
26019	Michigan	Benzie	infant_mortality_rate	
26021	Michigan	Berrien	infant_mortality_rate	912.5
26023	Michigan	Branch	infant_mortality_rate	441.3
26025	Michigan	Calhoun	infant_mortality_rate	1128.8
26027	Michigan	Cass	infant_mortality_rate	545
26029	Michigan	Charlevoix	infant_mortality_rate	
26031	Michigan	Cheboygan	infant_mortality_rate	
26033	Michigan	Chippewa	infant_mortality_rate	
26035	Michigan	Clare	infant_mortality_rate	541.7
26037	Michigan	Clinton	infant_mortality_rate	378.7
26039	Michigan	Crawford	infant_mortality_rate	
26041	Michigan	Delta	infant_mortality_rate	
26043	Michigan	Dickinson	infant_mortality_rate	854
26045	Michigan	Eaton	infant_mortality_rate	516.7
26047	Michigan	Emmet	infant_mortality_rate	
26049	Michigan	Genesee	infant_mortality_rate	873.8
26051	Michigan	Gladwin	infant_mortality_rate	
26053	Michigan	Gogebic	infant_mortality_rate	
26055	Michigan	Grand Traverse	infant_mortality_rate	679.3
26057	Michigan	Gratiot	infant_mortality_rate	851.1
26059	Michigan	Hillsdale	infant_mortality_rate	639.4
26061	Michigan	Houghton	infant_mortality_rate	627.7
26063	Michigan	Huron	infant_mortality_rate	
26065	Michigan	Ingham	infant_mortality_rate	663.2
26067	Michigan	Ionia	infant_mortality_rate	391.1
26069	Michigan	Iosco	infant_mortality_rate	
26071	Michigan	Iron	infant_mortality_rate	
26073	Michigan	Isabella	infant_mortality_rate	542.4
26075	Michigan	Jackson	infant_mortality_rate	725.9
26077	Michigan	Kalamazoo	infant_mortality_rate	808.4
26079	Michigan	Kalkaska	infant_mortality_rate	
26081	Michigan	Kent	infant_mortality_rate	744.9
26083	Michigan	Keweenaw	infant_mortality_rate	
26085	Michigan	Lake	infant_mortality_rate	
26087	Michigan	Lapeer	infant_mortality_rate	805.7
26089	Michigan	Leelanau	infant_mortality_rate	
26091	Michigan	Lenawee	infant_mortality_rate	923.2
26093	Michigan	Livingston	infant_mortality_rate	568.4
26095	Michigan	Luce	infant_mortality_rate	
26097	Michigan	Mackinac	infant_mortality_rate	
26099	Michigan	Macomb	infant_mortality_rate	621.9
26101	Michigan	Manistee	infant_mortality_rate	
26103	Michigan	Marquette	infant_mortality_rate	431.5
26105	Michigan	Mason	infant_mortality_rate	710.1
26107	Michigan	Mecosta	infant_mortality_rate	718.5
26109	Michigan	Menominee	infant_mortality_rate	
26111	Michigan	Midland	infant_mortality_rate	479.2
26113	Michigan	Missaukee	infant_mortality_rate	
26115	Michigan	Monroe	infant_mortality_rate	618.2
26117	Michigan	Montcalm	infant_mortality_rate	504.9
26119	Michigan	Montmorency	infant_mortality_rate	
26121	Michigan	Muskegon	infant_mortality_rate	750.7
26123	Michigan	Newaygo	infant_mortality_rate	717.5
26125	Michigan	Oakland	infant_mortality_rate	646.6
26127	Michigan	Oceana	infant_mortality_rate	675
26129	Michigan	Ogemaw	infant_mortality_rate	
26131	Michigan	Ontonagon	infant_mortality_rate	
26133	Michigan	Osceola	infant_mortality_rate	
26135	Michigan	Oscoda	infant_mortality_rate	
26137	Michigan	Otsego	infant_mortality_rate	795.4
26139	Michigan	Ottawa	infant_mortality_rate	576.9
26141	Michigan	Presque Isle	infant_mortality_rate	
26143	Michigan	Roscommon	infant_mortality_rate	
26145	Michigan	Saginaw	infant_mortality_rate	896.9
26147	Michigan	St. Clair	infant_mortality_rate	561.9
26149	Michigan	St. Joseph	infant_mortality_rate	1055.8
26151	Michigan	Sanilac	infant_mortality_rate	576
26153	Michigan	Schoolcraft	infant_mortality_rate	
26155	Michigan	Shiawassee	infant_mortality_rate	459.2
26157	Michigan	Tuscola	infant_mortality_rate	540.9
26159	Michigan	Van Buren	infant_mortality_rate	507.8
26161	Michigan	Washtenaw	infant_mortality_rate	532.8
26163	Michigan	Wayne	infant_mortality_rate	1064.9
26165	Michigan	Wexford	infant_mortality_rate	623.1
27001	Minnesota	Aitkin	infant_mortality_rate	
27003	Minnesota	Anoka	infant_mortality_rate	450.1
27005	Minnesota	Becker	infant_mortality_rate	932.3
27007	Minnesota	Beltrami	infant_mortality_rate	802.3
27009	Minnesota	Benton	infant_mortality_rate	395
27011	Minnesota	Big Stone	infant_mortality_rate	
27013	Minnesota	Blue Earth	infant_mortality_rate	487.8
27015	Minnesota	Brown	infant_mortality_rate	
27017	Minnesota	Carlton	infant_mortality_rate	506.4
27019	Minnesota	Carver	infant_mortality_rate	443.9
27021	Minnesota	Cass	infant_mortality_rate	686.5
27023	Minnesota	Chippewa	infant_mortality_rate	
27025	Minnesota	Chisago	infant_mortality_rate	567.7
27027	Minnesota	Clay	infant_mortality_rate	911.8
27029	Minnesota	Clearwater	infant_mortality_rate	
27031	Minnesota	Cook	infant_mortality_rate	
27033	Minnesota	Cottonwood	infant_mortality_rate	
27035	Minnesota	Crow Wing	infant_mortality_rate	349.5
27037	Minnesota	Dakota	infant_mortality_rate	350.2
27039	Minnesota	Dodge	infant_mortality_rate	
27041	Minnesota	Douglas	infant_mortality_rate	434.8
27043	Minnesota	Faribault	infant_mortality_rate	
27045	Minnesota	Fillmore	infant_mortality_rate	
27047	Minnesota	Freeborn	infant_mortality_rate	653.6
27049	Minnesota	Goodhue	infant_mortality_rate	416.2
27051	Minnesota	Grant	infant_mortality_rate	
27053	Minnesota	Hennepin	infant_mortality_rate	591.1
27055	Minnesota	Houston	infant_mortality_rate	
27057	Minnesota	Hubbard	infant_mortality_rate	
27059	Minnesota	Isanti	infant_mortality_rate	511.5
27061	Minnesota	Itasca	infant_mortality_rate	521.1
27063	Minnesota	Jackson	infant_mortality_rate	
27065	Minnesota	Kanabec	infant_mortality_rate	
27067	Minnesota	Kandiyohi	infant_mortality_rate	567.2
27069	Minnesota	Kittson	infant_mortality_rate	
27071	Minnesota	Koochiching	infant_mortality_rate	
27073	Minnesota	Lac qui Parle	infant_mortality_rate	
27075	Minnesota	Lake	infant_mortality_rate	
27077	Minnesota	Lake of the Woods	infant_mortality_rate	
27079	Minnesota	Le Sueur	infant_mortality_rate	
27081	Minnesota	Lincoln	infant_mortality_rate	
27083	Minnesota	Lyon	infant_mortality_rate	701.6
27085	Minnesota	McLeod	infant_mortality_rate	
27087	Minnesota	Mahnomen	infant_mortality_rate	
27089	Minnesota	Marshall	infant_mortality_rate	
27091	Minnesota	Martin	infant_mortality_rate	
27093	Minnesota	Meeker	infant_mortality_rate	626.2
27095	Minnesota	Mille Lacs	infant_mortality_rate	873.6
27097	Minnesota	Morrison	infant_mortality_rate	670.5
27099	Minnesota	Mower	infant_mortality_rate	608.7
27101	Minnesota	Murray	infant_mortality_rate	
27103	Minnesota	Nicollet	infant_mortality_rate	665
27105	Minnesota	Nobles	infant_mortality_rate	554.3
27107	Minnesota	Norman	infant_mortality_rate	
27109	Minnesota	Olmsted	infant_mortality_rate	663.9
27111	Minnesota	Otter Tail	infant_mortality_rate	
27113	Minnesota	Pennington	infant_mortality_rate	
27115	Minnesota	Pine	infant_mortality_rate	622.5
27117	Minnesota	Pipestone	infant_mortality_rate	
27119	Minnesota	Polk	infant_mortality_rate	651.3
27121	Minnesota	Pope	infant_mortality_rate	
27123	Minnesota	Ramsey	infant_mortality_rate	680.2
27125	Minnesota	Red Lake	infant_mortality_rate	
27127	Minnesota	Redwood	infant_mortality_rate	
27129	Minnesota	Renville	infant_mortality_rate	
27131	Minnesota	Rice	infant_mortality_rate	320.7
27133	Minnesota	Rock	infant_mortality_rate	
27135	Minnesota	Roseau	infant_mortality_rate	
27137	Minnesota	St. Louis	infant_mortality_rate	481.2
27139	Minnesota	Scott	infant_mortality_rate	483
27141	Minnesota	Sherburne	infant_mortality_rate	466.5
27143	Minnesota	Sibley	infant_mortality_rate	
27145	Minnesota	Stearns	infant_mortality_rate	476.2
27147	Minnesota	Steele	infant_mortality_rate	
27149	Minnesota	Stevens	infant_mortality_rate	
27151	Minnesota	Swift	infant_mortality_rate	
27153	Minnesota	Todd	infant_mortality_rate	
27155	Minnesota	Traverse	infant_mortality_rate	
27157	Minnesota	Wabasha	infant_mortality_rate	
27159	Minnesota	Wadena	infant_mortality_rate	
27161	Minnesota	Waseca	infant_mortality_rate	
27163	Minnesota	Washington	infant_mortality_rate	505.6
27165	Minnesota	Watonwan	infant_mortality_rate	
27167	Minnesota	Wilkin	infant_mortality_rate	
27169	Minnesota	Winona	infant_mortality_rate	640.8
27171	Minnesota	Wright	infant_mortality_rate	401.2
27173	Minnesota	Yellow Medicine	infant_mortality_rate	
28001	Mississippi	Adams	infant_mortality_rate	1290.9
28003	Mississippi	Alcorn	infant_mortality_rate	722.7
28005	Mississippi	Amite	infant_mortality_rate	
28007	Mississippi	Attala	infant_mortality_rate	1123.6
28009	Mississippi	Benton	infant_mortality_rate	
28011	Mississippi	Bolivar	infant_mortality_rate	1573.7
28013	Mississippi	Calhoun	infant_mortality_rate	1181.5
28015	Mississippi	Carroll	infant_mortality_rate	
28017	Mississippi	Chickasaw	infant_mortality_rate	1161.8
28019	Mississippi	Choctaw	infant_mortality_rate	1597.4
28021	Mississippi	Claiborne	infant_mortality_rate	
28023	Mississippi	Clarke	infant_mortality_rate	1113.4
28025	Mississippi	Clay	infant_mortality_rate	1051.2
28027	Mississippi	Coahoma	infant_mortality_rate	1226.5
28029	Mississippi	Copiah	infant_mortality_rate	1018.7
28031	Mississippi	Covington	infant_mortality_rate	1107.3
28033	Mississippi	DeSoto	infant_mortality_rate	799.1
28035	Mississippi	Forrest	infant_mortality_rate	1340.3
28037	Mississippi	Franklin	infant_mortality_rate	
28039	Mississippi	George	infant_mortality_rate	654.7
28041	Mississippi	Greene	infant_mortality_rate	
28043	Mississippi	Grenada	infant_mortality_rate	1285.7
28045	Mississippi	Hancock	infant_mortality_rate	564.1
28047	Mississippi	Harrison	infant_mortality_rate	867
28049	Mississippi	Hinds	infant_mortality_rate	1189.4
28051	Mississippi	Holmes	infant_mortality_rate	1477.8
28053	Mississippi	Humphreys	infant_mortality_rate	1210.1
28055	Mississippi	Issaquena	infant_mortality_rate	
28057	Mississippi	Itawamba	infant_mortality_rate	1049.5
28059	Mississippi	Jackson	infant_mortality_rate	946.7
28061	Mississippi	Jasper	infant_mortality_rate	1361.2
28063	Mississippi	Jefferson	infant_mortality_rate	
28065	Mississippi	Jefferson Davis	infant_mortality_rate	1109.9
28067	Mississippi	Jones	infant_mortality_rate	855.3
28069	Mississippi	Kemper	infant_mortality_rate	
28071	Mississippi	Lafayette	infant_mortality_rate	819.7
28073	Mississippi	Lamar	infant_mortality_rate	575.3
28075	Mississippi	Lauderdale	infant_mortality_rate	1144.5
28077	Mississippi	Lawrence	infant_mortality_rate	1717.2
28079	Mississippi	Leake	infant_mortality_rate	1202.8
28081	Mississippi	Lee	infant_mortality_rate	1097.2
28083	Mississippi	Leflore	infant_mortality_rate	1182.1
28085	Mississippi	Lincoln	infant_mortality_rate	1204.8
28087	Mississippi	Lowndes	infant_mortality_rate	1052.9
28089	Mississippi	Madison	infant_mortality_rate	773.6
28091	Mississippi	Marion	infant_mortality_rate	1202.6
28093	Mississippi	Marshall	infant_mortality_rate	899.1
28095	Mississippi	Monroe	infant_mortality_rate	1293.3
28097	Mississippi	Montgomery	infant_mortality_rate	1765.4
28099	Mississippi	Neshoba	infant_mortality_rate	1115.9
28101	Mississippi	Newton	infant_mortality_rate	1134.8
28103	Mississippi	Noxubee	infant_mortality_rate	1362.7
28105	Mississippi	Oktibbeha	infant_mortality_rate	981.1
28107	Mississippi	Panola	infant_mortality_rate	1013.1
28109	Mississippi	Pearl River	infant_mortality_rate	962.5
28111	Mississippi	Perry	infant_mortality_rate	1242.2
28113	Mississippi	Pike	infant_mortality_rate	1539.4
28115	Mississippi	Pontotoc	infant_mortality_rate	1069.5
28117	Mississippi	Prentiss	infant_mortality_rate	743.5
28119	Mississippi	Quitman	infant_mortality_rate	
28121	Mississippi	Rankin	infant_mortality_rate	749.9
28123	Mississippi	Scott	infant_mortality_rate	1045
28125	Mississippi	Sharkey	infant_mortality_rate	
28127	Mississippi	Simpson	infant_mortality_rate	1262.1
28129	Mississippi	Smith	infant_mortality_rate	1493.9
28131	Mississippi	Stone	infant_mortality_rate	1419.7
28133	Mississippi	Sunflower	infant_mortality_rate	1353.1
28135	Mississippi	Tallahatchie	infant_mortality_rate	1333.3
28137	Mississippi	Tate	infant_mortality_rate	892.9
28139	Mississippi	Tippah	infant_mortality_rate	650.6
28141	Mississippi	Tishomingo	infant_mortality_rate	
28143	Mississippi	Tunica	infant_mortality_rate	2093.2
28145	Mississippi	Union	infant_mortality_rate	781.3
28147	Mississippi	Walthall	infant_mortality_rate	1350.2
28149	Mississippi	Warren	infant_mortality_rate	995.9
28151	Mississippi	Washington	infant_mortality_rate	1422
28153	Mississippi	Wayne	infant_mortality_rate	1079.8
28155	Mississippi	Webster	infant_mortality_rate	1644.7
28157	Mississippi	Wilkinson	infant_mortality_rate	
28159	Mississippi	Winston	infant_mortality_rate	1143.7
28161	Mississippi	Yalobusha	infant_mortality_rate	
28163	Mississippi	Yazoo	infant_mortality_rate	830.1
29001	Missouri	Adair	infant_mortality_rate	664.9
29003	Missouri	Andrew	infant_mortality_rate	
29005	Missouri	Atchison	infant_mortality_rate	
29007	Missouri	Audrain	infant_mortality_rate	
29009	Missouri	Barry	infant_mortality_rate	589.4
29011	Missouri	Barton	infant_mortality_rate	
29013	Missouri	Bates	infant_mortality_rate	
29015	Missouri	Benton	infant_mortality_rate	
29017	Missouri	Bollinger	infant_mortality_rate	
29019	Missouri	Boone	infant_mortality_rate	568.2
29021	Missouri	Buchanan	infant_mortality_rate	860
29023	Missouri	Butler	infant_mortality_rate	1122.8
29025	Missouri	Caldwell	infant_mortality_rate	
29027	Missouri	Callaway	infant_mortality_rate	880.2
29029	Missouri	Camden	infant_mortality_rate	498.4
29031	Missouri	Cape Girardeau	infant_mortality_rate	782.1
29033	Missouri	Carroll	infant_mortality_rate	
29035	Missouri	Carter	infant_mortality_rate	
29037	Missouri	Cass	infant_mortality_rate	439.3
29039	Missouri	Cedar	infant_mortality_rate	
29041	Missouri	Chariton	infant_mortality_rate	
29043	Missouri	Christian	infant_mortality_rate	413.6
29045	Missouri	Clark	infant_mortality_rate	
29047	Missouri	Clay	infant_mortality_rate	616.4
29049	Missouri	Clinton	infant_mortality_rate	
29051	Missouri	Cole	infant_mortality_rate	917.8
29053	Missouri	Cooper	infant_mortality_rate	
29055	Missouri	Crawford	infant_mortality_rate	
29057	Missouri	Dade	infant_mortality_rate	
29059	Missouri	Dallas	infant_mortality_rate	
29061	Missouri	Daviess	infant_mortality_rate	
29063	Missouri	DeKalb	infant_mortality_rate	
29065	Missouri	Dent	infant_mortality_rate	
29067	Missouri	Douglas	infant_mortality_rate	
29069	Missouri	Dunklin	infant_mortality_rate	865.6
29071	Missouri	Franklin	infant_mortality_rate	702
29073	Missouri	Gasconade	infant_mortality_rate	1312.3
29075	Missouri	Gentry	infant_mortality_rate	
29077	Missouri	Greene	infant_mortality_rate	697.4
29079	Missouri	Grundy	infant_mortality_rate	
29081	Missouri	Harrison	infant_mortality_rate	
29083	Missouri	Henry	infant_mortality_rate	940.7
29085	Missouri	Hickory	infant_mortality_rate	
29087	Missouri	Holt	infant_mortality_rate	
29089	Missouri	Howard	infant_mortality_rate	
29091	Missouri	Howell	infant_mortality_rate	561.8
29093	Missouri	Iron	infant_mortality_rate	
29095	Missouri	Jackson	infant_mortality_rate	873.1
29097	Missouri	Jasper	infant_mortality_rate	425
29099	Missouri	Jefferson	infant_mortality_rate	567.7
29101	Missouri	Johnson	infant_mortality_rate	712.7
29103	Missouri	Knox	infant_mortality_rate	
29105	Missouri	Laclede	infant_mortality_rate	754.6
29107	Missouri	Lafayette	infant_mortality_rate	601
29109	Missouri	Lawrence	infant_mortality_rate	513.6
29111	Missouri	Lewis	infant_mortality_rate	
29113	Missouri	Lincoln	infant_mortality_rate	726.6
29115	Missouri	Linn	infant_mortality_rate	
29117	Missouri	Livingston	infant_mortality_rate	
29119	Missouri	McDonald	infant_mortality_rate	605.1
29121	Missouri	Macon	infant_mortality_rate	
29123	Missouri	Madison	infant_mortality_rate	
29125	Missouri	Maries	infant_mortality_rate	
29127	Missouri	Marion	infant_mortality_rate	943.9
29129	Missouri	Mercer	infant_mortality_rate	
29131	Missouri	Miller	infant_mortality_rate	869
29133	Missouri	Mississippi	infant_mortality_rate	
29135	Missouri	Moniteau	infant_mortality_rate	
29137	Missouri	Monroe	infant_mortality_rate	
29139	Missouri	Montgomery	infant_mortality_rate	
29141	Missouri	Morgan	infant_mortality_rate	1020.4
29143	Missouri	New Madrid	infant_mortality_rate	1108.3
29145	Missouri	Newton	infant_mortality_rate	790
29147	Missouri	Nodaway	infant_mortality_rate	
29149	Missouri	Oregon	infant_mortality_rate	
29151	Missouri	Osage	infant_mortality_rate	
29153	Missouri	Ozark	infant_mortality_rate	
29155	Missouri	Pemiscot	infant_mortality_rate	1171.9
29157	Missouri	Perry	infant_mortality_rate	
29159	Missouri	Pettis	infant_mortality_rate	424
29161	Missouri	Phelps	infant_mortality_rate	714.5
29163	Missouri	Pike	infant_mortality_rate	1101.7
29165	Missouri	Platte	infant_mortality_rate	360.1
29167	Missouri	Polk	infant_mortality_rate	
29169	Missouri	Pulaski	infant_mortality_rate	781.9
29171	Missouri	Putnam	infant_mortality_rate	
29173	Missouri	Ralls	infant_mortality_rate	
29175	Missouri	Randolph	infant_mortality_rate	628.9
29177	Missouri	Ray	infant_mortality_rate	
29179	Missouri	Reynolds	infant_mortality_rate	
29181	Missouri	Ripley	infant_mortality_rate	1628.7
29183	Missouri	St. Charles	infant_mortality_rate	577.7
29185	Missouri	St. Clair	infant_mortality_rate	
29186	Missouri	Ste. Genevieve	infant_mortality_rate	
29187	Missouri	St. Francois	infant_mortality_rate	781.1
29189	Missouri	St. Louis	infant_mortality_rate	797.7
29195	Missouri	Saline	infant_mortality_rate	1147.1
29197	Missouri	Schuyler	infant_mortality_rate	
29199	Missouri	Scotland	infant_mortality_rate	
29201	Missouri	Scott	infant_mortality_rate	837.6
29203	Missouri	Shannon	infant_mortality_rate	
29205	Missouri	Shelby	infant_mortality_rate	
29207	Missouri	Stoddard	infant_mortality_rate	
29209	Missouri	Stone	infant_mortality_rate	
29211	Missouri	Sullivan	infant_mortality_rate	
29213	Missouri	Taney	infant_mortality_rate	678.3
29215	Missouri	Texas	infant_mortality_rate	975.6
29217	Missouri	Vernon	infant_mortality_rate	716.3
29219	Missouri	Warren	infant_mortality_rate	478.9
29221	Missouri	Washington	infant_mortality_rate	
29223	Missouri	Wayne	infant_mortality_rate	
29225	Missouri	Webster	infant_mortality_rate	904
29227	Missouri	Worth	infant_mortality_rate	
29229	Missouri	Wright	infant_mortality_rate	
29510	Missouri	St. Louis City	infant_mortality_rate	1154.6
30001	Montana	Beaverhead	infant_mortality_rate	
30003	Montana	Big Horn	infant_mortality_rate	821.9
30005	Montana	Blaine	infant_mortality_rate	
30007	Montana	Broadwater	infant_mortality_rate	
30009	Montana	Carbon	infant_mortality_rate	
30011	Montana	Carter	infant_mortality_rate	
30013	Montana	Cascade	infant_mortality_rate	581.2
30015	Montana	Chouteau	infant_mortality_rate	
30017	Montana	Custer	infant_mortality_rate	
30019	Montana	Daniels	infant_mortality_rate	
30021	Montana	Dawson	infant_mortality_rate	
30023	Montana	Deer Lodge	infant_mortality_rate	
30025	Montana	Fallon	infant_mortality_rate	
30027	Montana	Fergus	infant_mortality_rate	
30029	Montana	Flathead	infant_mortality_rate	397.1
30031	Montana	Gallatin	infant_mortality_rate	629.1
