FIPS	State	County	Variable	rec_facility_rate
40099	Oklahoma	Murray	rec_facility_rate	7.4
40101	Oklahoma	Muskogee	rec_facility_rate	9.8
40103	Oklahoma	Noble	rec_facility_rate	0
40105	Oklahoma	Nowata	rec_facility_rate	0
40107	Oklahoma	Okfuskee	rec_facility_rate	0
40109	Oklahoma	Oklahoma	rec_facility_rate	9.7
40111	Oklahoma	Okmulgee	rec_facility_rate	5
40113	Oklahoma	Osage	rec_facility_rate	4.2
40115	Oklahoma	Ottawa	rec_facility_rate	3.1
40117	Oklahoma	Pawnee	rec_facility_rate	0
40119	Oklahoma	Payne	rec_facility_rate	3.9
40121	Oklahoma	Pittsburg	rec_facility_rate	2.2
40123	Oklahoma	Pontotoc	rec_facility_rate	2.7
40125	Oklahoma	Pottawatomie	rec_facility_rate	4.3
40127	Oklahoma	Pushmataha	rec_facility_rate	0
40129	Oklahoma	Roger Mills	rec_facility_rate	0
40131	Oklahoma	Rogers	rec_facility_rate	5.7
40133	Oklahoma	Seminole	rec_facility_rate	0
40135	Oklahoma	Sequoyah	rec_facility_rate	4.7
40137	Oklahoma	Stephens	rec_facility_rate	2.2
40139	Oklahoma	Texas	rec_facility_rate	0
40141	Oklahoma	Tillman	rec_facility_rate	0
40143	Oklahoma	Tulsa	rec_facility_rate	13.5
40145	Oklahoma	Wagoner	rec_facility_rate	2.7
40147	Oklahoma	Washington	rec_facility_rate	13.7
40149	Oklahoma	Washita	rec_facility_rate	0
40151	Oklahoma	Woods	rec_facility_rate	0
40153	Oklahoma	Woodward	rec_facility_rate	5
41001	Oregon	Baker	rec_facility_rate	24.9
41003	Oregon	Benton	rec_facility_rate	15.2
41005	Oregon	Clackamas	rec_facility_rate	12.5
41007	Oregon	Clatsop	rec_facility_rate	10.8
41009	Oregon	Columbia	rec_facility_rate	14.2
41011	Oregon	Coos	rec_facility_rate	11.1
41013	Oregon	Crook	rec_facility_rate	14.4
41015	Oregon	Curry	rec_facility_rate	17.9
41017	Oregon	Deschutes	rec_facility_rate	17.7
41019	Oregon	Douglas	rec_facility_rate	11.1
41021	Oregon	Gilliam	rec_facility_rate	0
41023	Oregon	Grant	rec_facility_rate	13.4
41025	Oregon	Harney	rec_facility_rate	13.5
41027	Oregon	Hood River	rec_facility_rate	22.3
41029	Oregon	Jackson	rec_facility_rate	12.3
41031	Oregon	Jefferson	rec_facility_rate	9.2
41033	Oregon	Josephine	rec_facility_rate	10.9
41035	Oregon	Klamath	rec_facility_rate	10.6
41037	Oregon	Lake	rec_facility_rate	25.4
41039	Oregon	Lane	rec_facility_rate	11.9
41041	Oregon	Lincoln	rec_facility_rate	10.9
41043	Oregon	Linn	rec_facility_rate	9.4
41045	Oregon	Malheur	rec_facility_rate	6.4
41047	Oregon	Marion	rec_facility_rate	11.1
41049	Oregon	Morrow	rec_facility_rate	0
41051	Oregon	Multnomah	rec_facility_rate	11.4
41053	Oregon	Polk	rec_facility_rate	10.6
41055	Oregon	Sherman	rec_facility_rate	0
41057	Oregon	Tillamook	rec_facility_rate	7.9
41059	Oregon	Umatilla	rec_facility_rate	7.9
41061	Oregon	Union	rec_facility_rate	7.8
41063	Oregon	Wallowa	rec_facility_rate	0
41065	Oregon	Wasco	rec_facility_rate	7.9
41067	Oregon	Washington	rec_facility_rate	11.7
41069	Oregon	Wheeler	rec_facility_rate	0
41071	Oregon	Yamhill	rec_facility_rate	8
42001	Pennsylvania	Adams	rec_facility_rate	9.9
42003	Pennsylvania	Allegheny	rec_facility_rate	15.5
42005	Pennsylvania	Armstrong	rec_facility_rate	11.6
42007	Pennsylvania	Beaver	rec_facility_rate	6.4
42009	Pennsylvania	Bedford	rec_facility_rate	4
42011	Pennsylvania	Berks	rec_facility_rate	12.6
42013	Pennsylvania	Blair	rec_facility_rate	7.9
42015	Pennsylvania	Bradford	rec_facility_rate	11.2
42017	Pennsylvania	Bucks	rec_facility_rate	11.7
42019	Pennsylvania	Butler	rec_facility_rate	9.8
42021	Pennsylvania	Cambria	rec_facility_rate	6.9
42023	Pennsylvania	Cameron	rec_facility_rate	0
42025	Pennsylvania	Carbon	rec_facility_rate	12.3
42027	Pennsylvania	Centre	rec_facility_rate	8.4
42029	Pennsylvania	Chester	rec_facility_rate	14.6
42031	Pennsylvania	Clarion	rec_facility_rate	5
42033	Pennsylvania	Clearfield	rec_facility_rate	8.6
42035	Pennsylvania	Clinton	rec_facility_rate	10.3
42037	Pennsylvania	Columbia	rec_facility_rate	11.8
42039	Pennsylvania	Crawford	rec_facility_rate	9
42041	Pennsylvania	Cumberland	rec_facility_rate	11.8
42043	Pennsylvania	Dauphin	rec_facility_rate	12.7
42045	Pennsylvania	Delaware	rec_facility_rate	15.4
42047	Pennsylvania	Elk	rec_facility_rate	12.6
42049	Pennsylvania	Erie	rec_facility_rate	12.8
42051	Pennsylvania	Fayette	rec_facility_rate	5.1
42053	Pennsylvania	Forest	rec_facility_rate	0
42055	Pennsylvania	Franklin	rec_facility_rate	10.7
42057	Pennsylvania	Fulton	rec_facility_rate	6.7
42059	Pennsylvania	Greene	rec_facility_rate	5.2
42061	Pennsylvania	Huntingdon	rec_facility_rate	13
42063	Pennsylvania	Indiana	rec_facility_rate	5.6
42065	Pennsylvania	Jefferson	rec_facility_rate	4.4
42067	Pennsylvania	Juniata	rec_facility_rate	8.1
42069	Pennsylvania	Lackawanna	rec_facility_rate	10.7
42071	Pennsylvania	Lancaster	rec_facility_rate	11.3
42073	Pennsylvania	Lawrence	rec_facility_rate	15.4
42075	Pennsylvania	Lebanon	rec_facility_rate	13.5
42077	Pennsylvania	Lehigh	rec_facility_rate	12
42079	Pennsylvania	Luzerne	rec_facility_rate	8.4
42081	Pennsylvania	Lycoming	rec_facility_rate	6.9
42083	Pennsylvania	McKean	rec_facility_rate	4.6
42085	Pennsylvania	Mercer	rec_facility_rate	10.3
42087	Pennsylvania	Mifflin	rec_facility_rate	6.4
42089	Pennsylvania	Monroe	rec_facility_rate	5.9
42091	Pennsylvania	Montgomery	rec_facility_rate	19.2
42093	Pennsylvania	Montour	rec_facility_rate	16.4
42095	Pennsylvania	Northampton	rec_facility_rate	10.1
42097	Pennsylvania	Northumberland	rec_facility_rate	6.4
42099	Pennsylvania	Perry	rec_facility_rate	10.9
42101	Pennsylvania	Philadelphia	rec_facility_rate	6
42103	Pennsylvania	Pike	rec_facility_rate	8.7
42105	Pennsylvania	Potter	rec_facility_rate	0
42107	Pennsylvania	Schuylkill	rec_facility_rate	5.4
42109	Pennsylvania	Snyder	rec_facility_rate	15.1
42111	Pennsylvania	Somerset	rec_facility_rate	5.1
42113	Pennsylvania	Sullivan	rec_facility_rate	0
42115	Pennsylvania	Susquehanna	rec_facility_rate	4.6
42117	Pennsylvania	Tioga	rec_facility_rate	9.5
42119	Pennsylvania	Union	rec_facility_rate	4.5
42121	Pennsylvania	Venango	rec_facility_rate	9.1
42123	Pennsylvania	Warren	rec_facility_rate	2.4
42125	Pennsylvania	Washington	rec_facility_rate	9.1
42127	Pennsylvania	Wayne	rec_facility_rate	7.6
42129	Pennsylvania	Westmoreland	rec_facility_rate	12.9
42131	Pennsylvania	Wyoming	rec_facility_rate	3.5
42133	Pennsylvania	York	rec_facility_rate	11
44001	Rhode Island	Bristol	rec_facility_rate	10
44003	Rhode Island	Kent	rec_facility_rate	22.9
44005	Rhode Island	Newport	rec_facility_rate	16.9
44007	Rhode Island	Providence	rec_facility_rate	11.8
44009	Rhode Island	Washington	rec_facility_rate	17.3
45001	South Carolina	Abbeville	rec_facility_rate	0
45003	South Carolina	Aiken	rec_facility_rate	5
45005	South Carolina	Allendale	rec_facility_rate	0
45007	South Carolina	Anderson	rec_facility_rate	9.6
45009	South Carolina	Bamberg	rec_facility_rate	6.3
45011	South Carolina	Barnwell	rec_facility_rate	4.4
45013	South Carolina	Beaufort	rec_facility_rate	12.9
45015	South Carolina	Berkeley	rec_facility_rate	7.3
45017	South Carolina	Calhoun	rec_facility_rate	0
45019	South Carolina	Charleston	rec_facility_rate	12.8
45021	South Carolina	Cherokee	rec_facility_rate	7.2
45023	South Carolina	Chester	rec_facility_rate	3
45025	South Carolina	Chesterfield	rec_facility_rate	4.3
45027	South Carolina	Clarendon	rec_facility_rate	5.7
45029	South Carolina	Colleton	rec_facility_rate	5.1
45031	South Carolina	Darlington	rec_facility_rate	8.7
45033	South Carolina	Dillon	rec_facility_rate	0
45035	South Carolina	Dorchester	rec_facility_rate	7.3
45037	South Carolina	Edgefield	rec_facility_rate	3.7
45039	South Carolina	Fairfield	rec_facility_rate	0
45041	South Carolina	Florence	rec_facility_rate	5.1
45043	South Carolina	Georgetown	rec_facility_rate	8.3
45045	South Carolina	Greenville	rec_facility_rate	13.2
45047	South Carolina	Greenwood	rec_facility_rate	5.7
45049	South Carolina	Hampton	rec_facility_rate	4.7
45051	South Carolina	Horry	rec_facility_rate	11.8
45053	South Carolina	Jasper	rec_facility_rate	4
45055	South Carolina	Kershaw	rec_facility_rate	6.5
45057	South Carolina	Lancaster	rec_facility_rate	3.9
45059	South Carolina	Laurens	rec_facility_rate	7.5
45061	South Carolina	Lee	rec_facility_rate	0
45063	South Carolina	Lexington	rec_facility_rate	10.6
45065	South Carolina	McCormick	rec_facility_rate	0
45067	South Carolina	Marion	rec_facility_rate	3
45069	South Carolina	Marlboro	rec_facility_rate	3.5
45071	South Carolina	Newberry	rec_facility_rate	8
45073	South Carolina	Oconee	rec_facility_rate	2.7
45075	South Carolina	Orangeburg	rec_facility_rate	6.5
45077	South Carolina	Pickens	rec_facility_rate	10.1
45079	South Carolina	Richland	rec_facility_rate	8.8
45081	South Carolina	Saluda	rec_facility_rate	0
45083	South Carolina	Spartanburg	rec_facility_rate	11.2
45085	South Carolina	Sumter	rec_facility_rate	4.6
45087	South Carolina	Union	rec_facility_rate	3.5
45089	South Carolina	Williamsburg	rec_facility_rate	8.7
45091	South Carolina	York	rec_facility_rate	8.4
46003	South Dakota	Aurora	rec_facility_rate	0
46005	South Dakota	Beadle	rec_facility_rate	17.2
46007	South Dakota	Bennett	rec_facility_rate	0
46009	South Dakota	Bon Homme	rec_facility_rate	0
46011	South Dakota	Brookings	rec_facility_rate	6.2
46013	South Dakota	Brown	rec_facility_rate	19.1
46015	South Dakota	Brule	rec_facility_rate	19
46017	South Dakota	Buffalo	rec_facility_rate	0
46019	South Dakota	Butte	rec_facility_rate	19.7
46021	South Dakota	Campbell	rec_facility_rate	0
46023	South Dakota	Charles Mix	rec_facility_rate	0
46025	South Dakota	Clark	rec_facility_rate	0
46027	South Dakota	Clay	rec_facility_rate	14.4
46029	South Dakota	Codington	rec_facility_rate	22
46031	South Dakota	Corson	rec_facility_rate	0
46033	South Dakota	Custer	rec_facility_rate	12.1
46035	South Dakota	Davison	rec_facility_rate	15.4
46037	South Dakota	Day	rec_facility_rate	0
46039	South Dakota	Deuel	rec_facility_rate	0
46041	South Dakota	Dewey	rec_facility_rate	0
46043	South Dakota	Douglas	rec_facility_rate	0
46045	South Dakota	Edmunds	rec_facility_rate	0
46047	South Dakota	Fall River	rec_facility_rate	14.1
46049	South Dakota	Faulk	rec_facility_rate	0
46051	South Dakota	Grant	rec_facility_rate	13.6
46053	South Dakota	Gregory	rec_facility_rate	0
46055	South Dakota	Haakon	rec_facility_rate	0
46057	South Dakota	Hamlin	rec_facility_rate	0
46059	South Dakota	Hand	rec_facility_rate	0
46061	South Dakota	Hanson	rec_facility_rate	30
46063	South Dakota	Harding	rec_facility_rate	0
46065	South Dakota	Hughes	rec_facility_rate	17.6
46067	South Dakota	Hutchinson	rec_facility_rate	0
46069	South Dakota	Hyde	rec_facility_rate	0
46071	South Dakota	Jackson	rec_facility_rate	0
46073	South Dakota	Jerauld	rec_facility_rate	0
46075	South Dakota	Jones	rec_facility_rate	0
46077	South Dakota	Kingsbury	rec_facility_rate	0
46079	South Dakota	Lake	rec_facility_rate	0
46081	South Dakota	Lawrence	rec_facility_rate	12.4
46083	South Dakota	Lincoln	rec_facility_rate	15.5
46085	South Dakota	Lyman	rec_facility_rate	0
46087	South Dakota	McCook	rec_facility_rate	35.6
46089	South Dakota	McPherson	rec_facility_rate	0
46091	South Dakota	Marshall	rec_facility_rate	0
46093	South Dakota	Meade	rec_facility_rate	7.9
46095	South Dakota	Mellette	rec_facility_rate	0
46097	South Dakota	Miner	rec_facility_rate	41.9
46099	South Dakota	Minnehaha	rec_facility_rate	13.5
46101	South Dakota	Moody	rec_facility_rate	0
46103	South Dakota	Pennington	rec_facility_rate	12.8
46105	South Dakota	Perkins	rec_facility_rate	0
46107	South Dakota	Potter	rec_facility_rate	42.7
46109	South Dakota	Roberts	rec_facility_rate	0
46111	South Dakota	Sanborn	rec_facility_rate	0
46113	South Dakota	Shannon	rec_facility_rate	0
46115	South Dakota	Spink	rec_facility_rate	15.6
46117	South Dakota	Stanley	rec_facility_rate	0
46119	South Dakota	Sully	rec_facility_rate	0
46121	South Dakota	Todd	rec_facility_rate	0
46123	South Dakota	Tripp	rec_facility_rate	53.1
46125	South Dakota	Turner	rec_facility_rate	0
46127	South Dakota	Union	rec_facility_rate	13.8
46129	South Dakota	Walworth	rec_facility_rate	18.3
46135	South Dakota	Yankton	rec_facility_rate	22.2
46137	South Dakota	Ziebach	rec_facility_rate	35.4
47001	Tennessee	Anderson	rec_facility_rate	5.3
47003	Tennessee	Bedford	rec_facility_rate	8.9
47005	Tennessee	Benton	rec_facility_rate	6.1
47007	Tennessee	Bledsoe	rec_facility_rate	0
47009	Tennessee	Blount	rec_facility_rate	5.7
47011	Tennessee	Bradley	rec_facility_rate	7.1
47013	Tennessee	Campbell	rec_facility_rate	9.8
47015	Tennessee	Cannon	rec_facility_rate	0
47017	Tennessee	Carroll	rec_facility_rate	3.5
47019	Tennessee	Carter	rec_facility_rate	1.7
47021	Tennessee	Cheatham	rec_facility_rate	2.6
47023	Tennessee	Chester	rec_facility_rate	5.8
47025	Tennessee	Claiborne	rec_facility_rate	3.1
47027	Tennessee	Clay	rec_facility_rate	0
47029	Tennessee	Cocke	rec_facility_rate	5.6
47031	Tennessee	Coffee	rec_facility_rate	5.7
47033	Tennessee	Crockett	rec_facility_rate	0
47035	Tennessee	Cumberland	rec_facility_rate	5.3
47037	Tennessee	Davidson	rec_facility_rate	9.1
47039	Tennessee	Decatur	rec_facility_rate	8.5
47041	Tennessee	DeKalb	rec_facility_rate	0
47043	Tennessee	Dickson	rec_facility_rate	16.1
47045	Tennessee	Dyer	rec_facility_rate	7.8
47047	Tennessee	Fayette	rec_facility_rate	5.2
47049	Tennessee	Fentress	rec_facility_rate	5.6
47051	Tennessee	Franklin	rec_facility_rate	7.3
47053	Tennessee	Gibson	rec_facility_rate	14.1
47055	Tennessee	Giles	rec_facility_rate	10.2
47057	Tennessee	Grainger	rec_facility_rate	0
47059	Tennessee	Greene	rec_facility_rate	2.9
47061	Tennessee	Grundy	rec_facility_rate	7.3
47063	Tennessee	Hamblen	rec_facility_rate	4.8
47065	Tennessee	Hamilton	rec_facility_rate	10.7
47067	Tennessee	Hancock	rec_facility_rate	0
47069	Tennessee	Hardeman	rec_facility_rate	3.7
47071	Tennessee	Hardin	rec_facility_rate	15.4
47073	Tennessee	Hawkins	rec_facility_rate	5.3
47075	Tennessee	Haywood	rec_facility_rate	10.7
47077	Tennessee	Henderson	rec_facility_rate	7.2
47079	Tennessee	Henry	rec_facility_rate	3.1
47081	Tennessee	Hickman	rec_facility_rate	0
47083	Tennessee	Houston	rec_facility_rate	11.8
47085	Tennessee	Humphreys	rec_facility_rate	0
47087	Tennessee	Jackson	rec_facility_rate	0
47089	Tennessee	Jefferson	rec_facility_rate	1.9
47091	Tennessee	Johnson	rec_facility_rate	5.5
47093	Tennessee	Knox	rec_facility_rate	9.7
47095	Tennessee	Lake	rec_facility_rate	0
47097	Tennessee	Lauderdale	rec_facility_rate	0
47099	Tennessee	Lawrence	rec_facility_rate	4.8
47101	Tennessee	Lewis	rec_facility_rate	0
47103	Tennessee	Lincoln	rec_facility_rate	12
47105	Tennessee	Loudon	rec_facility_rate	6.1
47107	Tennessee	McMinn	rec_facility_rate	1.9
47109	Tennessee	McNairy	rec_facility_rate	11.5
47111	Tennessee	Macon	rec_facility_rate	0
47113	Tennessee	Madison	rec_facility_rate	13.2
47115	Tennessee	Marion	rec_facility_rate	7.1
47117	Tennessee	Marshall	rec_facility_rate	6.5
47119	Tennessee	Maury	rec_facility_rate	7.4
47121	Tennessee	Meigs	rec_facility_rate	0
47123	Tennessee	Monroe	rec_facility_rate	6.7
47125	Tennessee	Montgomery	rec_facility_rate	5.8
47127	Tennessee	Moore	rec_facility_rate	0
47129	Tennessee	Morgan	rec_facility_rate	0
47131	Tennessee	Obion	rec_facility_rate	9.4
47133	Tennessee	Overton	rec_facility_rate	9
47135	Tennessee	Perry	rec_facility_rate	0
47137	Tennessee	Pickett	rec_facility_rate	0
47139	Tennessee	Polk	rec_facility_rate	0
47141	Tennessee	Putnam	rec_facility_rate	5.5
47143	Tennessee	Rhea	rec_facility_rate	6.3
47145	Tennessee	Roane	rec_facility_rate	9.2
47147	Tennessee	Robertson	rec_facility_rate	4.5
47149	Tennessee	Rutherford	rec_facility_rate	5.7
47151	Tennessee	Scott	rec_facility_rate	0
47153	Tennessee	Sequatchie	rec_facility_rate	7.1
47155	Tennessee	Sevier	rec_facility_rate	6.7
47157	Tennessee	Shelby	rec_facility_rate	7.2
47159	Tennessee	Smith	rec_facility_rate	5.2
47161	Tennessee	Stewart	rec_facility_rate	0
47163	Tennessee	Sullivan	rec_facility_rate	12.8
47165	Tennessee	Sumner	rec_facility_rate	9.3
47167	Tennessee	Tipton	rec_facility_rate	3.3
47169	Tennessee	Trousdale	rec_facility_rate	0
47171	Tennessee	Unicoi	rec_facility_rate	5.5
47173	Tennessee	Union	rec_facility_rate	0
47175	Tennessee	Van Buren	rec_facility_rate	0
47177	Tennessee	Warren	rec_facility_rate	2.5
47179	Tennessee	Washington	rec_facility_rate	9.7
47181	Tennessee	Wayne	rec_facility_rate	0
47183	Tennessee	Weakley	rec_facility_rate	0
47185	Tennessee	White	rec_facility_rate	3.9
47187	Tennessee	Williamson	rec_facility_rate	17.9
47189	Tennessee	Wilson	rec_facility_rate	7.9
48001	Texas	Anderson	rec_facility_rate	5.1
48003	Texas	Andrews	rec_facility_rate	0
48005	Texas	Angelina	rec_facility_rate	6.9
48007	Texas	Aransas	rec_facility_rate	8.6
48009	Texas	Archer	rec_facility_rate	0
48011	Texas	Armstrong	rec_facility_rate	0
48013	Texas	Atascosa	rec_facility_rate	8.9
48015	Texas	Austin	rec_facility_rate	7
48017	Texas	Bailey	rec_facility_rate	13.9
48019	Texas	Bandera	rec_facility_rate	4.9
48021	Texas	Bastrop	rec_facility_rate	5.4
48023	Texas	Baylor	rec_facility_rate	0
48025	Texas	Bee	rec_facility_rate	9.4
48027	Texas	Bell	rec_facility_rate	5.8
48029	Texas	Bexar	rec_facility_rate	6.9
48031	Texas	Blanco	rec_facility_rate	0
48033	Texas	Borden	rec_facility_rate	0
48035	Texas	Bosque	rec_facility_rate	0
48037	Texas	Bowie	rec_facility_rate	12.9
48039	Texas	Brazoria	rec_facility_rate	7.3
48041	Texas	Brazos	rec_facility_rate	8.7
48043	Texas	Brewster	rec_facility_rate	0
48045	Texas	Briscoe	rec_facility_rate	61.3
48047	Texas	Brooks	rec_facility_rate	0
48049	Texas	Brown	rec_facility_rate	13.1
48051	Texas	Burleson	rec_facility_rate	17.4
48053	Texas	Burnet	rec_facility_rate	9.3
48055	Texas	Caldwell	rec_facility_rate	2.6
48057	Texas	Calhoun	rec_facility_rate	0
48059	Texas	Callahan	rec_facility_rate	0
48061	Texas	Cameron	rec_facility_rate	2.7
48063	Texas	Camp	rec_facility_rate	0
48065	Texas	Carson	rec_facility_rate	0
48067	Texas	Cass	rec_facility_rate	3.3
48069	Texas	Castro	rec_facility_rate	0
48071	Texas	Chambers	rec_facility_rate	5.7
48073	Texas	Cherokee	rec_facility_rate	5.9
48075	Texas	Childress	rec_facility_rate	14.2
48077	Texas	Clay	rec_facility_rate	0
48079	Texas	Cochran	rec_facility_rate	0
48081	Texas	Coke	rec_facility_rate	0
48083	Texas	Coleman	rec_facility_rate	11.2
48085	Texas	Collin	rec_facility_rate	9.3
48087	Texas	Collingsworth	rec_facility_rate	32.7
48089	Texas	Colorado	rec_facility_rate	19.1
48091	Texas	Comal	rec_facility_rate	11
48093	Texas	Comanche	rec_facility_rate	14.3
48095	Texas	Concho	rec_facility_rate	0
48097	Texas	Cooke	rec_facility_rate	7.8
48099	Texas	Coryell	rec_facility_rate	5.3
48101	Texas	Cottle	rec_facility_rate	0
48103	Texas	Crane	rec_facility_rate	0
48105	Texas	Crockett	rec_facility_rate	0
48107	Texas	Crosby	rec_facility_rate	0
48109	Texas	Culberson	rec_facility_rate	0
48111	Texas	Dallam	rec_facility_rate	0
48113	Texas	Dallas	rec_facility_rate	7.1
48115	Texas	Dawson	rec_facility_rate	7.2
48117	Texas	Deaf Smith	rec_facility_rate	5.1
48119	Texas	Delta	rec_facility_rate	0
48121	Texas	Denton	rec_facility_rate	7.8
48123	Texas	DeWitt	rec_facility_rate	5
48125	Texas	Dickens	rec_facility_rate	0
48127	Texas	Dimmit	rec_facility_rate	0
48129	Texas	Donley	rec_facility_rate	0
48131	Texas	Duval	rec_facility_rate	0
48133	Texas	Eastland	rec_facility_rate	16.1
48135	Texas	Ector	rec_facility_rate	8
48137	Texas	Edwards	rec_facility_rate	0
48139	Texas	Ellis	rec_facility_rate	6.6
48141	Texas	El Paso	rec_facility_rate	5.7
48143	Texas	Erath	rec_facility_rate	13.2
48145	Texas	Falls	rec_facility_rate	0
48147	Texas	Fannin	rec_facility_rate	5.9
48149	Texas	Fayette	rec_facility_rate	12.2
48151	Texas	Fisher	rec_facility_rate	0
48153	Texas	Floyd	rec_facility_rate	0
48155	Texas	Foard	rec_facility_rate	0
48157	Texas	Fort Bend	rec_facility_rate	6.9
48159	Texas	Franklin	rec_facility_rate	0
48161	Texas	Freestone	rec_facility_rate	5
48163	Texas	Frio	rec_facility_rate	5.8
48165	Texas	Gaines	rec_facility_rate	5.7
48167	Texas	Galveston	rec_facility_rate	7.9
48169	Texas	Garza	rec_facility_rate	0
48171	Texas	Gillespie	rec_facility_rate	16.1
48173	Texas	Glasscock	rec_facility_rate	0
48175	Texas	Goliad	rec_facility_rate	13.8
48177	Texas	Gonzales	rec_facility_rate	15.1
48179	Texas	Gray	rec_facility_rate	4.5
48181	Texas	Grayson	rec_facility_rate	10.7
48183	Texas	Gregg	rec_facility_rate	7.4
48185	Texas	Grimes	rec_facility_rate	3.8
48187	Texas	Guadalupe	rec_facility_rate	1.5
48189	Texas	Hale	rec_facility_rate	11
48191	Texas	Hall	rec_facility_rate	0
48193	Texas	Hamilton	rec_facility_rate	0
48195	Texas	Hansford	rec_facility_rate	0
48197	Texas	Hardeman	rec_facility_rate	0
48199	Texas	Hardin	rec_facility_rate	3.7
48201	Texas	Harris	rec_facility_rate	7.2
48203	Texas	Harrison	rec_facility_rate	3
48205	Texas	Hartley	rec_facility_rate	0
48207	Texas	Haskell	rec_facility_rate	0
48209	Texas	Hays	rec_facility_rate	10.7
48211	Texas	Hemphill	rec_facility_rate	26.3
48213	Texas	Henderson	rec_facility_rate	11.4
48215	Texas	Hidalgo	rec_facility_rate	3.8
48217	Texas	Hill	rec_facility_rate	8.5
48219	Texas	Hockley	rec_facility_rate	0
48221	Texas	Hood	rec_facility_rate	7.8
48223	Texas	Hopkins	rec_facility_rate	8.5
48225	Texas	Houston	rec_facility_rate	0
48227	Texas	Howard	rec_facility_rate	2.9
48229	Texas	Hudspeth	rec_facility_rate	0
48231	Texas	Hunt	rec_facility_rate	5.8
48233	Texas	Hutchinson	rec_facility_rate	9
48235	Texas	Irion	rec_facility_rate	62.2
48237	Texas	Jack	rec_facility_rate	0
48239	Texas	Jackson	rec_facility_rate	0
48241	Texas	Jasper	rec_facility_rate	5.6
48243	Texas	Jeff Davis	rec_facility_rate	0
48245	Texas	Jefferson	rec_facility_rate	6.7
48247	Texas	Jim Hogg	rec_facility_rate	0
48249	Texas	Jim Wells	rec_facility_rate	7.3
48251	Texas	Johnson	rec_facility_rate	5.9
48253	Texas	Jones	rec_facility_rate	4.9
48255	Texas	Karnes	rec_facility_rate	6.7
48257	Texas	Kaufman	rec_facility_rate	7.7
48259	Texas	Kendall	rec_facility_rate	11.9
48261	Texas	Kenedy	rec_facility_rate	0
48263	Texas	Kent	rec_facility_rate	0
48265	Texas	Kerr	rec_facility_rate	12.1
48267	Texas	Kimble	rec_facility_rate	43.5
48269	Texas	King	rec_facility_rate	0
48271	Texas	Kinney	rec_facility_rate	0
48273	Texas	Kleberg	rec_facility_rate	9.3
48275	Texas	Knox	rec_facility_rate	0
48277	Texas	Lamar	rec_facility_rate	4
48279	Texas	Lamb	rec_facility_rate	7.1
48281	Texas	Lampasas	rec_facility_rate	5.1
48283	Texas	La Salle	rec_facility_rate	0
48285	Texas	Lavaca	rec_facility_rate	10.4
48287	Texas	Lee	rec_facility_rate	6
48289	Texas	Leon	rec_facility_rate	6
48291	Texas	Liberty	rec_facility_rate	1.3
48293	Texas	Limestone	rec_facility_rate	4.3
48295	Texas	Lipscomb	rec_facility_rate	0
48297	Texas	Live Oak	rec_facility_rate	8.7
48299	Texas	Llano	rec_facility_rate	10.3
48301	Texas	Loving	rec_facility_rate	0
48303	Texas	Lubbock	rec_facility_rate	9.6
48305	Texas	Lynn	rec_facility_rate	0
48307	Texas	McCulloch	rec_facility_rate	0
48309	Texas	McLennan	rec_facility_rate	6.4
48311	Texas	McMullen	rec_facility_rate	0
48313	Texas	Madison	rec_facility_rate	0
48315	Texas	Marion	rec_facility_rate	0
48317	Texas	Martin	rec_facility_rate	0
48319	Texas	Mason	rec_facility_rate	0
48321	Texas	Matagorda	rec_facility_rate	2.7
48323	Texas	Maverick	rec_facility_rate	1.8
48325	Texas	Medina	rec_facility_rate	4.3
48327	Texas	Menard	rec_facility_rate	0
48329	Texas	Midland	rec_facility_rate	11.7
48331	Texas	Milam	rec_facility_rate	0
48333	Texas	Mills	rec_facility_rate	20.2
48335	Texas	Mitchell	rec_facility_rate	10.6
48337	Texas	Montague	rec_facility_rate	5.1
48339	Texas	Montgomery	rec_facility_rate	8.5
48341	Texas	Moore	rec_facility_rate	0
48343	Texas	Morris	rec_facility_rate	0
48345	Texas	Motley	rec_facility_rate	0
48347	Texas	Nacogdoches	rec_facility_rate	6.2
48349	Texas	Navarro	rec_facility_rate	8.4
48351	Texas	Newton	rec_facility_rate	0
48353	Texas	Nolan	rec_facility_rate	0
48355	Texas	Nueces	rec_facility_rate	5.9
48357	Texas	Ochiltree	rec_facility_rate	9.8
48359	Texas	Oldham	rec_facility_rate	0
48361	Texas	Orange	rec_facility_rate	6.1
48363	Texas	Palo Pinto	rec_facility_rate	3.6
48365	Texas	Panola	rec_facility_rate	8.4
48367	Texas	Parker	rec_facility_rate	5.1
48369	Texas	Parmer	rec_facility_rate	0
48371	Texas	Pecos	rec_facility_rate	6.4
48373	Texas	Polk	rec_facility_rate	0
48375	Texas	Potter	rec_facility_rate	4.1
48377	Texas	Presidio	rec_facility_rate	0
48379	Texas	Rains	rec_facility_rate	0
48381	Texas	Randall	rec_facility_rate	10.7
48383	Texas	Reagan	rec_facility_rate	0
48385	Texas	Real	rec_facility_rate	60.3
48387	Texas	Red River	rec_facility_rate	7.8
48389	Texas	Reeves	rec_facility_rate	0
48391	Texas	Refugio	rec_facility_rate	0
48393	Texas	Roberts	rec_facility_rate	0
48395	Texas	Robertson	rec_facility_rate	6
48397	Texas	Rockwall	rec_facility_rate	13.9
48399	Texas	Runnels	rec_facility_rate	0
